Calendar Day,Normative Stock Required,Receipt,Consumption,Monitored Capacity(coal),Electricity Generated_Coal,Electricity Generated_Nuclear,Electricity Generated_Hydro
2023-04-13,75458.43,2859.53,2796.33,205235.5,3776.18,121.81,302.99
2023-04-12,75458.43,2543.82,2773.52,205235.5,3717.87,123.09,285.05
2023-04-11,75458.43,2560.14,2757.57,205235.5,3695.99,123.32,285.16
2023-04-10,75458.43,2609.34,2642.59,204435.5,3552.97,122.53,258.98
2023-04-09,75458.43,2895.03,2540.91,204435.5,3381.37,122.83,239.76
2023-04-08,75458.43,2697.7400000000002,2558.86,204435.5,3441.86,116.39,246.83
2023-04-07,75458.43,2735.2,2596.36,204435.5,3486.89,123.33,254.61
2023-04-06,75458.43,2595.0,2563.4700000000003,204435.5,3432.63,123.58,275.34
2023-04-05,75458.43,2570.03,2545.12,204435.5,3387.86,122.6,284.47
2023-04-04,75458.43,2438.32,2510.79,204435.5,3345.01,123.16,272.85
2023-04-03,75458.43,2429.93,2383.3,204435.5,3205.37,124.01,256.92
2023-04-02,75458.43,2542.3,2308.35,204435.5,3036.48,125.36,218.62
2023-04-01,75458.43,2378.14,2398.2,204435.5,3121.71,128.95,219.67
2023-03-31,75458.43,3216.55,2434.6,204435.5,3245.58,129.49,221.48
2023-03-30,75458.43,3029.2200000000003,2579.42,204435.5,3464.67,126.82,245.22
2023-03-29,75458.43,2930.71,2622.93,204435.5,3495.07,124.31,274.47
2023-03-28,75458.43,2598.01,2562.24,204435.5,3435.63,123.43,277.14
2023-03-27,75458.43,2705.76,2498.93,204435.5,3327.22,125.0,246.29
2023-03-26,75458.43,2795.41,2430.91,204435.5,3200.42,125.05,216.17
2023-03-25,75458.43,2736.06,2540.93,204435.5,3331.92,124.86,252.54
2023-03-24,75458.43,2784.86,2477.6,204435.5,3235.58,124.68,248.62
2023-03-23,75458.43,2925.76,2462.05,204435.5,3244.81,122.38,246.73
2023-03-22,75458.43,2731.71,2400.01,204435.5,3166.56,124.43,252.5
2023-03-21,75458.43,2353.68,2309.35,204435.5,3050.92,124.26,259.23
2023-03-20,75458.43,2551.4,2240.61,204435.5,2931.5,123.05,234.04
2023-03-19,75458.43,2550.71,2151.25,204435.5,2801.17,123.79,197.79
2023-03-18,75458.43,2398.08,2373.02,204435.5,3100.0,125.11,220.45
2023-03-17,75458.43,2653.8,2457.33,204435.5,3281.36,125.06,235.73
2023-03-16,75458.43,2665.6,2649.88,204435.5,3493.93,136.81,251.86
2023-03-15,75458.43,2610.56,2684.28,204435.5,3586.64,137.6,289.45
2023-03-14,75458.43,2550.87,2668.25,204435.5,3576.64,137.38,281.21
2023-03-13,75458.43,2479.47,2590.39,204435.5,3532.02,137.47,268.16
2023-03-12,75458.43,2443.39,2511.21,204435.5,3400.6,135.45,235.43
2023-03-11,75458.43,2479.99,2544.65,204435.5,3468.38,132.78,251.26
2023-03-10,75458.43,2426.04,2525.33,204435.5,3412.44,132.9,267.24
2023-03-09,75458.43,2443.23,2366.17,204435.5,3184.71,136.67,249.84
2023-03-08,75458.43,2205.75,2278.78,204435.5,3052.24,137.47,220.28
2023-03-07,75458.43,2510.69,2432.32,204435.5,3230.31,134.59,233.81
2023-03-06,75458.43,2433.58,2604.6,204435.5,3463.75,133.27,248.75
2023-03-05,75458.43,2603.7,2542.69,204435.5,3404.33,133.23,229.64
2023-03-04,75458.43,2410.36,2596.75,204435.5,3524.54,132.88,255.98
2023-03-03,75458.43,2569.15,2600.06,204435.5,3523.48,131.93,268.3
2023-03-02,75458.43,2491.6,2558.21,204435.5,3475.46,127.54,267.62
2023-03-01,75458.43,2538.65,2523.54,204435.5,3443.38,127.46,278.73
2023-02-28,75223.89,2766.59,2522.65,204435.5,3454.34,127.3,310.44
2023-02-27,75223.89,2484.37,2542.26,204435.5,3477.0,124.1,294.5
2023-02-26,75223.89,2611.53,2478.3,204435.5,3386.48,119.38,279.16
2023-02-25,75223.89,2638.72,2526.83,204435.5,3473.89,116.98,326.11
2023-02-24,75223.89,2497.88,2561.58,204435.5,3501.84,121.31,327.96
2023-02-23,75223.89,2379.15,2524.67,204435.5,3485.13,127.23,312.95
2023-02-22,75223.89,2474.5,2523.83,204435.5,3481.26,127.15,323.62
2023-02-21,75223.89,2506.4,2476.79,204435.5,3433.67,128.0,348.36
2023-02-20,75223.89,2620.44,2480.73,204435.5,3413.1,133.16,331.37
2023-02-19,75223.89,2476.51,2453.79,203775.5,3329.07,132.81,295.2
2023-02-18,75223.89,2556.26,2570.94,203775.5,3412.29,132.83,322.44
2023-02-17,75223.89,2416.1,2540.7400000000002,203775.5,3438.94,138.1,325.31
2023-02-16,75223.89,2529.65,2541.24,203775.5,3418.16,138.2,321.39
2023-02-15,75223.89,2502.93,2512.93,203775.5,3421.58,139.02,328.41
2023-02-14,75223.89,2451.3,2490.47,203775.5,3393.33,139.11,314.29
2023-02-13,75223.89,2426.83,2383.4,203775.5,3261.4,139.47,276.67
2023-02-12,75223.89,2413.24,2364.66,203775.5,3211.46,139.28,259.05
2023-02-11,75223.89,2374.44,2487.3,203775.5,3388.58,138.09,306.72
2023-02-10,75223.89,2470.88,2499.74,203775.5,3380.87,138.12,284.61
2023-02-09,75223.89,2516.03,2525.92,203775.5,3390.62,138.17,306.67
2023-02-08,75223.89,2526.44,2543.28,203775.5,3422.58,138.06,310.62
2023-02-07,75223.89,2500.23,2517.54,203775.5,3385.35,138.18,301.66
2023-02-06,75223.89,2387.2599999999998,2484.69,203775.5,3305.69,139.05,281.82
2023-02-05,75223.89,2465.26,2393.09,203775.5,3195.96,138.52,246.45
2023-02-04,75223.89,2438.15,2477.0,203775.5,3307.89,139.47,265.97
2023-02-03,75223.89,2309.58,2459.17,203775.5,3296.5,138.8,254.2
2023-02-02,75223.89,2502.78,2408.02,203775.5,3220.85,137.5,252.06
2023-02-01,75223.89,2564.43,2351.47,203775.5,3146.38,135.47,259.54
2023-01-31,69622.73,2449.166,2377.228,203775.5,3167.22,137.26,272.68
2023-01-30,69622.73,2477.69,2388.14,203775.5,3176.83,139.28,265.57
2023-01-29,69622.73,2655.93,2361.79,203775.5,3127.25,137.59,226.75
2023-01-28,69622.73,2408.71,2390.31,203775.5,3207.78,138.39,246.08
2023-01-27,69622.73,2543.28,2340.8,203775.5,3102.11,132.31,234.49
2023-01-26,69622.73,2551.23,2281.62,203775.5,2980.49,124.85,217.88
2023-01-25,69622.73,2558.13,2491.82,203775.5,3278.64,130.61,245.47
2023-01-24,69622.73,2580.5,2498.17,203775.5,3334.88,138.5,265.56
2023-01-23,69622.73,2702.26,2452.56,203775.5,3282.03,138.71,251.58
2023-01-22,70342.91,2573.3,2473.13,203775.5,3235.95,139.83,246.02
2023-01-21,70342.91,2552.05,2518.5,203775.5,3328.89,139.79,281.2
2023-01-20,70342.91,2521.69,2509.24,203775.5,3347.85,139.65,292.8
2023-01-19,70342.91,2601.84,2527.49,203775.5,3350.75,139.67,268.72
2023-01-18,70342.91,2456.055,2543.098,203775.5,3360.28,137.34,271.76
2023-01-17,70342.91,2500.87,2454.57,203775.5,3291.09,139.19,267.36
2023-01-16,70238.515,2750.4700000000003,2416.41,203985.5,3231.98,134.77,258.78
2023-01-15,70238.515,2547.43,2356.34,203985.5,3096.32,128.77,237.42
2023-01-14,70238.515,2461.73,2449.07,203985.5,3229.78,127.82,263.11
2023-01-13,70238.515,2577.575,2596.915,203985.5,3421.77,131.3,285.47
2023-01-12,70238.515,2391.755,2574.125,203985.5,3389.03,128.74,281.71
2023-01-11,70238.515,2525.325,2584.685,203985.5,3418.88,133.77,286.57
2023-01-10,70238.515,2480.04,2582.27,203985.5,3395.7,120.48,295.1
2023-01-09,70238.515,2509.69,2589.48,203985.5,3390.88,113.75,285.1
2023-01-08,70238.515,2567.67,2522.915,203985.5,3330.22,113.61,265.72
2023-01-07,70238.515,2471.325,2507.135,203985.5,3375.01,118.76,294.52
2023-01-06,70238.515,2401.495,2480.505,203985.5,3309.12,118.92,299.0
2023-01-05,70238.515,2559.64,2475.5,203985.5,3266.17,128.15,276.94
2023-01-04,70238.515,2487.315,2476.77,203985.5,3251.18,134.55,276.23
2023-01-03,70238.515,2466.51,2540.055,203985.5,3341.54,134.29,271.2
2023-01-02,70238.515,2391.765,2523.98,203985.5,3323.67,134.15,252.94
2023-01-01,70238.515,2604.61,2466.15,203985.5,3219.07,133.13,229.26
2022-12-31,67123.515,2484.805,2525.015,203985.5,3356.18,133.47,266.7
2022-12-30,67123.515,2528.14,2545.075,203985.5,3395.1,133.64,290.37
2022-12-29,67123.515,2514.285,2556.65,203985.5,3406.78,129.19,303.76
2022-12-28,67123.515,2454.545,2484.575,203985.5,3356.27,128.27,307.21
2022-12-27,67123.515,2580.08,2482.575,203985.5,3300.88,128.57,285.56
2022-12-26,67123.515,2479.395,2433.83,203985.5,3225.96,129.16,285.18
2022-12-25,67123.515,2543.52,2424.965,203985.5,3194.24,127.84,262.81
2022-12-24,67123.515,2396.76,2491.255,203985.5,3306.3,126.19,287.98
2022-12-23,67123.515,2579.715,2511.5,203985.5,3324.39,126.81,295.04
2022-12-22,67123.515,2493.52,2438.83,203985.5,3280.55,131.29,300.34
2022-12-21,67123.515,2496.935,2440.45,203985.5,3266.56,132.79,290.21
2022-12-20,67123.515,2345.61,2446.34,203985.5,3251.77,132.76,297.48
2022-12-19,67123.515,2563.43,2435.545,203985.5,3232.51,133.74,287.02
2022-12-18,67123.515,2491.75,2330.025,203985.5,3120.63,132.61,257.47
2022-12-17,67123.515,2415.755,2398.81,203985.5,3220.44,133.33,303.82
2022-12-16,67123.515,2437.71,2379.99,203985.5,3195.52,119.6,295.73
2022-12-15,67123.515,2344.43,2342.18,203985.5,3148.33,113.72,278.51
2022-12-14,67123.515,2525.58,2308.72,203985.5,3084.66,120.08,273.02
2022-12-13,67123.515,2468.5,2287.66,203985.5,3043.05,119.79,269.74
2022-12-12,67123.515,2406.445,2249.43,203985.5,3021.55,119.77,265.19
2022-12-11,67123.515,2532.07,2173.585,203985.5,2882.26,119.92,239.27
2022-12-10,67123.515,2240.905,2225.365,203985.5,2974.22,118.91,265.98
2022-12-09,67123.515,2266.14,2309.07,203985.5,3081.16,114.03,274.56
2022-12-08,67123.515,2292.185,2357.615,203985.5,3126.63,113.8,280.49
2022-12-07,67123.515,2509.22,2393.85,203985.5,3157.84,113.59,292.31
2022-12-06,67123.515,2350.02,2362.195,203985.5,3122.04,118.87,293.66
2022-12-05,67123.515,2353.545,2315.615,203985.5,3059.38,126.69,271.26
2022-12-04,67123.515,2407.9,2282.45,203985.5,2985.03,128.19,259.84
2022-12-03,67123.515,2162.525,2339.17,203985.5,3130.85,128.27,290.9
2022-12-02,67123.515,2233.8250000000003,2392.005,203985.5,3150.11,124.4,315.5
2022-12-01,67123.515,2313.155,2376.69,203985.5,3095.74,102.73,300.08
2022-11-30,64008.7,2425.52,2354.91,203985.5,3089.56,87.86,296.91
2022-11-29,64008.7,2357.965,2368.795,203985.5,3117.92,103.56,307.79
2022-11-28,64008.7,2359.8849999999998,2364.915,203985.5,3128.85,120.83,311.38
2022-11-27,64008.7,2577.415,2323.77,203985.5,3043.7,126.89,264.85
2022-11-26,64008.7,2346.775,2341.1549999999997,203985.5,3113.62,127.12,300.02
2022-11-25,64008.7,2470.625,2341.19,203985.5,3109.81,122.76,289.7
2022-11-24,64008.7,2422.23,2319.275,203985.5,3099.27,121.83,299.89
2022-11-23,64008.7,2421.425,2315.185,203985.5,3088.97,112.1,305.77
2022-11-22,64008.7,2348.2,2308.095,203985.5,3080.97,130.72,311.87
2022-11-21,64008.7,2557.695,2263.72,203985.5,3013.37,132.51,300.58
2022-11-20,64008.7,2431.05,2197.81,203985.5,2905.37,132.68,264.0
2022-11-19,64008.7,2431.37,2275.3,203985.5,3014.86,134.07,287.93
2022-11-18,64008.7,2396.355,2284.74,203985.5,3040.1,132.97,315.4
2022-11-17,64008.7,2333.645,2272.32,203985.5,3037.07,132.93,323.62
2022-11-16,64040.11,2393.25,2299.285,203985.5,3041.48,133.62,333.98
2022-11-15,64040.11,2397.635,2244.78,203985.5,3001.91,133.73,358.81
2022-11-14,64040.11,2376.015,2190.625,204079.5,2935.29,133.57,344.55
2022-11-13,64040.11,2485.715,2148.57,204079.5,2825.81,134.66,299.74
2022-11-12,64040.11,2278.56,2209.005,204079.5,2920.07,134.57,331.68
2022-11-11,64040.11,2412.09,2243.185,204079.5,2990.86,124.79,336.66
2022-11-10,64040.11,2441.91,2274.565,204079.5,3016.4,125.26,354.11
2022-11-09,64040.11,2369.59,2305.68,204079.5,3051.66,124.99,363.58
2022-11-08,64040.11,2285.225,2285.285,204079.5,3034.38,122.49,391.84
2022-11-07,64040.11,2286.445,2250.645,204079.5,2977.22,114.67,396.59
2022-11-06,64040.11,2394.655,2174.365,204079.5,2850.5,125.94,373.99
2022-11-05,64040.11,2114.77,2191.89,204079.5,2897.69,125.85,406.06
2022-11-04,64040.11,2220.96,2203.57,204079.5,2892.63,128.16,399.21
2022-11-03,64040.11,2110.52,2205.525,204079.5,2888.14,137.74,388.98
2022-11-02,64040.11,2223.175,2203.05,204079.5,2865.32,137.9,418.32
2022-11-01,64040.11,2135.005,2237.61,204079.5,2835.22,138.04,405.08
2022-10-31,60923.67,2343.79,2169.47,204079.5,2743.99,137.71,398.21
2022-10-30,60923.67,2360.175,2038.775,204079.5,2612.02,141.79,383.14
2022-10-29,60923.67,2257.8,2111.915,204079.5,2690.24,138.16,424.67
2022-10-28,60923.67,2213.065,2079.4,204079.5,2683.24,137.84,451.78
2022-10-27,60923.67,2176.695,1979.16,204079.5,2544.1,141.0,462.15
2022-10-26,60923.67,2301.225,1841.275,204079.5,2352.68,142.64,433.31
2022-10-25,60923.67,2181.86,1706.295,204079.5,2135.29,140.53,435.54
2022-10-24,60923.67,2306.4,1764.455,204079.5,2250.85,137.86,434.81
2022-10-23,60923.67,2420.525,1951.0,204079.5,2516.59,137.85,446.96
2022-10-22,60923.67,2318.155,2120.335,204079.5,2699.07,139.63,448.0
2022-10-21,60923.67,2312.185,2193.54,204079.5,2800.1,138.16,490.9
2022-10-20,60923.67,2395.3,2181.82,204079.5,2815.61,132.5,507.32
2022-10-19,60923.67,2189.78,2188.445,204079.5,2819.89,125.49,505.75
2022-10-18,60923.67,2259.03,2151.94,204079.5,2816.52,125.37,512.24
2022-10-17,60923.67,2202.535,2147.185,204079.5,2768.92,128.91,541.63
2022-10-16,60923.67,2075.78,2019.635,204079.5,2608.67,137.02,539.93
2022-10-15,60923.67,2095.965,2139.09,204079.5,2702.43,136.65,555.69
2022-10-14,60923.67,2193.22,2153.535,204079.5,2733.63,136.49,572.08
2022-10-13,60923.67,2280.43,2182.83,204079.5,2761.33,136.36,599.4
2022-10-12,60923.67,2279.75,2185.91,204079.5,2735.38,133.69,608.49
2022-10-11,60923.67,2000.52,2149.005,204079.5,2725.59,135.5,587.38
2022-10-10,60923.67,2085.08,2163.0,204079.5,2752.17,134.61,582.29
2022-10-09,60923.67,2131.595,2111.125,204079.5,2655.43,135.17,598.49
2022-10-08,60923.67,1978.475,2170.43,204079.5,2731.73,135.85,603.29
2022-10-07,60923.67,1910.585,2267.59,204079.5,2797.04,135.92,593.69
2022-10-06,60923.67,1710.265,2231.9,204079.5,2806.25,133.48,603.02
2022-10-05,60923.67,1934.0,2223.5,204079.5,2775.62,133.69,587.79
2022-10-04,60923.67,2072.205,2336.845,204079.5,2966.29,133.6,593.82
2022-10-03,60923.67,2299.885,2316.725,204079.5,2923.88,132.15,601.03
2022-10-02,60923.67,2271.9900000000002,2185.48,204079.5,2755.97,132.13,594.52
2022-10-01,60923.67,2103.895,2271.68,204079.5,2907.66,130.76,603.89
2022-09-30,57807.36,2124.96,2313.45,204079.5,3020.29,129.95,627.14
2022-09-29,57807.36,2179.55,2397.06,204079.5,3050.36,115.4,647.86
2022-09-28,57807.36,2348.36,2343.905,204079.5,3015.53,126.9,671.66
2022-09-27,57807.36,2323.835,2281.21,204079.5,2918.17,126.43,716.45
2022-09-26,57807.36,2319.975,2307.955,204079.5,2879.35,123.38,727.23
2022-09-25,57807.36,2118.95,2086.095,204079.5,2595.47,114.86,713.36
2022-09-24,57807.36,2030.845,2093.33,204079.5,2621.59,111.61,711.26
2022-09-23,57807.36,2134.795,2167.6150000000002,204079.5,2676.99,112.12,734.38
2022-09-22,57807.36,2107.26,2219.72,204079.5,2770.26,111.29,720.79
2022-09-21,57807.36,2051.195,2317.17,204079.5,2912.92,107.0,715.92
2022-09-20,57807.36,2116.07,2316.61,204079.5,2953.39,107.05,706.58
2022-09-19,57807.36,2186.05,2250.72,204079.5,2908.58,105.33,736.11
2022-09-18,57807.36,2105.38,2123.82,204079.5,2707.26,100.73,740.22
2022-09-17,57807.36,2165.485,2091.355,204079.5,2633.08,100.87,751.79
2022-09-16,57807.36,2167.36,2066.765,204079.5,2589.16,101.84,747.54
2022-09-15,57807.36,2065.7,2156.43,204079.5,2715.06,101.68,745.38
2022-09-14,57807.36,2070.85,2265.535,204079.5,2855.07,106.11,756.73
2022-09-13,57807.36,2151.355,2255.69,204079.5,2847.46,108.5,756.04
2022-09-12,57807.36,2192.3,2221.01,204079.5,2854.81,110.75,757.67
2022-09-11,57807.36,2397.33,2191.94,204079.5,2864.65,115.45,718.55
2022-09-10,57807.36,2239.98,2386.99,204079.5,3136.62,115.16,737.51
2022-09-09,57807.36,2127.535,2457.985,204079.5,3212.82,114.98,753.48
2022-09-08,57807.36,2147.29,2494.835,204079.5,3279.64,114.31,755.05
2022-09-07,57807.36,2123.19,2569.89,204079.5,3346.94,115.17,746.3
2022-09-06,57807.36,2302.52,2548.15,204079.5,3297.7,114.25,744.88
2022-09-05,57807.36,2270.27,2485.13,204079.5,3212.47,115.11,751.85
2022-09-04,60923.67,2311.185,2348.62,204079.5,3029.59,119.93,756.0
2022-09-03,60923.67,2411.11,2483.1349999999998,204079.5,3257.73,118.48,780.11
2022-09-02,60923.67,2326.71,2482.425,204079.5,3256.19,120.21,784.7
2022-09-01,60923.67,2274.165,2464.84,204079.5,3206.75,119.94,782.85
2022-08-31,60923.67,2293.525,2467.66,204079.5,3212.98,118.53,785.55
2022-08-30,60923.67,2080.35,2503.31,204079.5,3264.13,113.98,813.0
2022-08-29,60923.67,2195.285,2447.305,204079.5,3171.92,114.13,809.19
2022-08-28,60923.67,2238.48,2302.995,204079.5,2990.49,114.33,759.69
2022-08-27,60923.67,2029.08,2350.165,204079.5,3078.73,114.24,785.69
2022-08-26,60923.67,2132.875,2387.35,204079.5,3111.31,110.78,814.57
2022-08-25,60923.67,2106.64,2267.875,204079.5,2956.08,111.08,804.83
2022-08-24,60923.67,2079.85,2260.665,204079.5,2892.17,111.39,780.3
2022-08-23,60923.67,2138.475,2232.395,204079.5,2875.38,111.88,742.42
2022-08-22,60923.67,2234.825,2150.755,204079.5,2768.99,116.48,791.29
2022-08-21,60923.67,2097.189,2060.979,204079.5,2654.38,116.08,778.44
2022-08-20,60923.67,2094.94,2157.98,204079.5,2785.56,115.9,782.49
2022-08-19,60923.67,2118.085,2188.785,204079.5,2890.55,114.12,785.64
2022-08-18,60923.67,2052.245,2215.88,204079.5,2889.06,112.48,790.44
2022-08-17,60923.67,2103.44,2163.78,204079.5,2808.39,114.58,784.54
2022-08-16,60923.67,1995.465,2043.345,204079.5,2608.98,118.02,756.84
2022-08-15,60923.67,1924.38,1860.98,204079.5,2371.57,117.19,740.99
2022-08-14,60923.67,2062.09,1990.48,204079.5,2535.43,114.07,774.29
2022-08-13,60923.67,2096.755,2110.37,204079.5,2744.48,112.94,796.95
2022-08-12,60923.67,2114.26,2039.935,204079.5,2652.04,112.73,744.02
2022-08-11,60923.67,2147.835,1951.7549999999999,204079.5,2520.55,110.93,725.05
2022-08-10,60923.67,2219.27,2088.665,204079.5,2726.91,112.43,710.9
2022-08-09,60923.67,2293.425,2079.955,204079.5,2743.51,112.41,702.83
2022-08-08,60923.67,2248.355,2089.485,204079.5,2725.77,112.26,716.68
2022-08-07,60923.67,2385.0,2020.315,204079.5,2629.76,116.95,702.5
2022-08-06,60923.67,2162.705,2112.46,204079.5,2832.95,117.17,699.84
2022-08-05,60923.67,2385.94,2229.03,204079.5,2943.18,117.31,685.66
2022-08-04,60923.67,2262.85,2352.82,204079.5,3072.62,115.81,708.11
2022-08-03,60923.67,2343.93,2345.975,204079.5,3077.55,116.34,725.12
2022-08-02,60923.67,2505.82,2250.11,204079.5,2924.99,117.07,723.19
2022-08-01,60923.67,2401.53,2182.25,204079.5,2823.46,116.16,677.88
2022-07-31,64040.11,2436.14,2095.355,204079.5,2697.96,115.04,662.22
2022-07-30,64040.11,2207.01,2199.92,204079.5,2887.02,117.35,696.12
2022-07-29,64040.11,2414.465,2290.26,204079.5,3030.37,117.12,651.57
2022-07-28,64040.11,2355.79,2267.63,204079.5,2975.61,114.59,737.19
2022-07-27,64040.11,2397.36,2305.415,204079.5,3011.05,111.44,739.64
2022-07-26,64040.11,2238.36,2291.705,204079.5,2947.77,110.76,739.83
2022-07-25,64040.11,2326.805,2130.325,204079.5,2738.36,114.61,711.79
2022-07-24,64040.11,2238.64,1992.915,204079.5,2528.12,119.21,683.99
2022-07-23,64040.11,2208.125,2110.605,204079.5,2730.95,139.08,669.89
2022-07-22,64040.11,2431.68,2141.575,204079.5,2784.54,135.72,689.46
2022-07-21,64040.11,2274.94,2115.02,204079.5,2670.32,138.31,682.9
2022-07-20,64040.11,2495.875,2243.96,204079.5,2920.51,137.87,636.02
2022-07-19,64040.11,2367.475,2331.335,204079.5,3055.27,137.81,679.51
2022-07-18,63641.13,2137.775,2280.885,204079.5,2949.95,129.32,659.61
2022-07-17,63641.13,2086.165,2089.185,204079.5,2667.04,116.41,648.04
2022-07-16,63641.13,2159.725,2171.83,204079.5,2787.27,116.36,658.09
2022-07-15,63641.13,2171.35,2152.35,204079.5,2766.13,119.06,641.72
2022-07-14,63641.13,2453.055,2140.69,204079.5,2768.44,125.88,622.34
2022-07-13,63641.13,2422.32,2216.865,204079.5,2836.1,116.49,599.04
2022-07-12,63641.13,2337.415,2169.95,204079.5,2786.15,131.28,593.63
2022-07-11,63641.13,2464.08,2174.74,204079.5,2764.75,131.33,570.78
2022-07-10,63641.13,2309.68,2081.91,204079.5,2625.69,138.93,535.57
2022-07-09,63641.13,2213.38,2248.755,204079.5,2870.49,139.71,543.53
2022-07-08,63641.13,2548.425,2370.33,204079.5,3104.61,139.81,556.2
2022-07-07,63641.13,2385.535,2394.555,204079.5,3150.53,139.04,559.58
2022-07-06,63641.13,2350.98,2412.055,204079.5,3125.96,138.95,580.66
2022-07-05,63641.13,2419.695,2427.84,204079.5,3148.11,138.82,563.04
2022-07-04,63641.13,2533.21,2407.59,204079.5,3101.17,138.75,547.93
2022-07-03,63641.13,2516.690000003,2245.930000003,204079.5,2893.53,138.15,525.81
2022-07-02,63641.13,2567.755,2356.03,204079.5,3003.31,138.99,523.27
2022-07-01,63641.13,2609.245,2288.570000003,204079.5,2918.07,139.25,504.18
2022-06-30,75356.22,2516.535000003,2299.980000003,204079.5,2956.92,139.04,502.23
2022-06-29,75356.22,2565.14,2492.5,204079.5,3248.95,137.18,522.39
2022-06-28,75356.22,2566.195000003,2590.315,204079.5,3397.79,138.14,528.46
2022-06-27,75356.22,2631.9,2573.81,204079.5,3363.38,136.36,503.86
2022-06-26,75322.36,2749.705,2451.862,204079.5,3215.33,136.2,430.55
2022-06-25,75322.36,2603.053333333,2506.04833333,204079.5,3284.82,132.55,427.15
2022-06-24,75322.36,2582.968333333,2526.445,204079.5,3319.98,128.04,408.75
2022-06-23,75322.36,2558.8450000029998,2573.82,204079.5,3353.51,127.36,415.35
2022-06-22,75322.36,2492.839999997,2466.935,204079.5,3218.5,125.16,411.59
2022-06-21,75322.36,2571.949999997,2313.99,204079.5,2980.47,124.16,419.75
2022-06-20,75322.36,2828.3450000029998,2318.715000003,204079.5,2984.48,124.52,409.95
2022-06-19,75322.36,2688.069999997,2301.125000003,204079.5,2999.62,129.45,418.95
2022-06-18,75322.36,2623.805000003,2464.38,204079.5,3218.1,129.18,434.9
2022-06-17,75322.36,2587.03,2479.755,204079.5,3275.0,128.56,463.67
2022-06-16,75322.36,2622.295000003,2512.375000003,204079.5,3338.37,127.34,491.9
2022-06-15,75322.36,2645.959999997,2607.22,204079.5,3457.25,127.56,507.17
2022-06-14,75322.36,2520.154999997,2693.520000003,204079.5,3568.76,126.0,485.2
2022-06-13,75322.36,2673.920000003,2670.045000003,204079.5,3514.26,123.89,491.44
2022-06-12,75322.36,2846.285000003,2536.730000003,204079.5,3336.28,125.23,476.08
2022-06-11,75322.36,2701.685,2562.815,204079.5,3415.14,124.47,475.25
2022-06-10,75322.36,2659.996,2621.585,204079.5,3437.02,123.34,489.12
2022-06-09,75322.36,2734.035000003,2575.865000003,204079.5,3374.19,123.18,503.69
2022-06-08,75322.36,2565.774999997,2592.080000003,204079.5,3418.23,121.69,480.67
2022-06-07,74809.08,2618.694999997,2652.340000003,204079.5,3481.32,114.17,477.17
2022-06-06,74809.08,2584.01,2633.264999997,204079.5,3507.15,114.83,463.93
2022-06-05,74882.725,2709.104999997,2530.680000003,204079.5,3377.7,116.24,443.69
2022-06-04,74882.725,2645.964999997,2670.355000003,204079.5,3490.81,125.4,463.45
2022-06-03,74882.725,2795.7599999970003,2565.594999997,204079.5,3445.82,129.62,459.4
2022-06-02,74882.725,2799.005000003,2610.985,204079.5,3465.58,130.06,420.93
2022-06-01,74882.725,2617.25,2580.6349999999998,204079.5,3412.46,125.31,423.03
2022-05-31,74882.725,2856.440000003,2585.845,204079.5,3423.11,123.14,447.67
2022-05-30,74882.725,2710.565,2568.975000003,204079.5,3365.07,110.84,426.89
2022-05-29,74882.725,2635.055,2388.76,204079.5,3113.97,106.6,411.47
2022-05-28,74882.725,2643.745,2441.624999997,204079.5,3184.66,106.51,421.89
2022-05-27,74882.725,2808.5,2467.974999997,204079.5,3203.25,106.79,366.21
2022-05-26,74882.725,2857.09,2515.155,204079.5,3296.44,106.17,362.92
2022-05-25,74882.725,2603.560000003,2491.645000003,204079.5,3262.25,104.45,420.17
2022-05-24,74882.725,2627.22,2270.430000003,204079.5,2950.44,105.34,409.9
2022-05-23,74882.725,2547.960000003,2113.815000003,204079.5,2721.29,108.59,394.56
2022-05-22,74882.725,2607.665000003,2145.94,204079.5,2765.8,113.23,389.24
2022-05-21,74882.725,2554.645,2333.79,204079.5,3010.6,112.17,415.32
2022-05-20,74882.725,2476.645,2611.165,204079.5,3331.93,112.48,419.96
2022-05-19,74882.725,2436.57,2633.705,204079.5,3485.43,112.02,439.95
2022-05-18,74882.725,2537.064999997,2663.6150000000002,204079.5,3520.51,114.42,492.52
2022-05-17,74882.725,2474.6349999999998,2600.525,204079.5,3432.81,114.21,510.81
2022-05-16,74882.725,2574.78,2544.555,204079.5,3341.62,114.13,507.22
2022-05-15,74882.725,2474.485,2457.88,204079.5,3212.37,114.07,469.58
2022-05-14,74882.725,2447.27,2478.07,204079.5,3317.96,114.02,493.32
2022-05-13,74882.725,2515.989,2516.965,204079.5,3333.06,113.51,461.02
2022-05-12,74882.725,2638.994999997,2533.445,204079.5,3366.44,110.11,431.82
2022-05-11,74882.725,2445.0,2590.095,204079.5,3409.07,109.74,407.28
2022-05-10,74882.725,2196.964999997,2580.0,204079.5,3406.87,112.07,385.46
2022-05-09,74882.725,2506.356,2606.145,204079.5,3455.55,114.28,369.89
2022-05-08,74966.265,2623.97,2569.435,204079.5,3420.07,113.78,352.28
2022-05-07,74966.265,2544.325,2642.48,204079.5,3540.24,113.63,367.2
2022-05-06,74966.265,2607.52,2643.007,204079.5,3531.4,113.66,371.1
